parent_article_url,child_link,child_link_name,link_type,status
https://weziwezi.com/ما_هو_قانون_الجذب_الفكري,https://www.coursehero.com/file/6866992/the-power-of-your-subconscious-mind/,"""the-power-of-your-subconscious-mind - Joseph Murphy The...""",external,403
https://weziwezi.com/كيفية-تحسين-طريقة-الكلام/,https://weziwezi.com/index.php?title=%D9%83%D9%8A%D9%81-%D8%AA%D8%A8%D9%86%D9%8A-%D8%AB%D9%82%D8%AA%D9%83-%D8%A8%D9%86%D9%81%D8%B3%D9%83%D8%9F/&action=edit&redlink=1,من الثقة في النفس,internal,404
https://weziwezi.com/أنواع-الدهون/,https://weziwezi.com/index.php?title=url/&action=edit&redlink=1,السمنة,internal,404
https://weziwezi.com/الفرق-بين-البدو-والحضر/,https://weziwezi.com/index.php?title=%D9%85%D8%A7_%D9%87%D9%88_%D8%A7%D9%84%D9%81%D8%B1%D9%82_%D8%A8%D9%8A%D9%86_%D8%A7%D9%84%D8%B1%D8%AC%D9%84_%D8%A7%D9%84%D8%B0%D9%83%D9%8A_%D9%88_%D8%A7%D9%84%D8%AD%D9%83%D9%8A%D9%85&action=edit&redlink=1,"ما هو الفرق بين الرجل الذكي و الحكيم
",internal,404
https://weziwezi.com/اضطراب-الهوية-الجندرية/,https://www.psychologytoday.com/us/conditions/gender-dysphoria,causes of gender dysphoria,external,403
https://weziwezi.com/من-أبرز-علماء-الفيزياء-؟/,http://www.alkoon.alnomrosi.net/KounSinc/quant.html,ميكانيكا الكم,external,406
https://weziwezi.com/مفهوم-الدولة-العميقة/,https://www.amazon.com/Deep-Country-Years-Welsh-Hills/dp/0141049324,2,external,503
https://weziwezi.com/أنواع-الدهون/,https://weziwezi.com/index.php?title=url/&action=edit&redlink=1,أحماض الأوميغا 3 التي,internal,404
https://weziwezi.com/الفرق-بين-البدو-والحضر/,https://weziwezi.com/index.php?title=%D8%A7%D9%84%D9%81%D8%B1%D9%82_%D8%A8%D9%8A%D9%86_%D8%A7%D9%84%D8%B1%D8%AC%D9%84_%D9%88_%D8%A7%D9%84%D9%85%D8%B1%D8%A3%D8%A9&action=edit&redlink=1,"الفرق بين الرجل و المرأة
",internal,404
https://weziwezi.com/اضطراب-الهوية-الجندرية/,https://www.psychologytoday.com/us/conditions/gender-dysphoria,Symptoms,external,403
https://weziwezi.com/من-هو-سيد-قطب/,http://mawdoo3.com/%D8%B3%D8%A8%D8%A8_%D9%88%D9%81%D8%A7%D8%A9_%D8%AC%D9%85%D8%A7%D9%84_%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D9%86%D8%A7%D8%B5%D8%B1,جمال عبد الناصر ,external,404
https://weziwezi.com/أنواع-الدهون/,https://weziwezi.com/index.php?title=url/&action=edit&redlink=1,والخرف ,internal,404
https://weziwezi.com/الفرق-بين-البدو-والحضر/,https://weziwezi.com/index.php?title=%D9%85%D8%A7_%D8%A7%D9%84%D9%81%D8%B1%D9%82_%D8%A8%D9%8A%D9%86_%D8%A7%D9%84%D8%A8%D8%B4%D8%B1_%D9%88%D8%A7%D9%84%D8%A5%D9%86%D8%B3%D8%A7%D9%86&action=edit&redlink=1,ما الفرق بين البشر والإنسان,internal,404
https://weziwezi.com/اضطراب-الهوية-الجندرية/,https://www.psychologytoday.com/us/conditions/gender-dysphoria,Treatments,external,403
https://weziwezi.com/كيف-أثق-بنفسي/,https://www.mayoclinic.org/healthy-lifestyle/stress-management/in-depth/exercise-and-stress/art-20044469,Exercise and stress: Get moving to manage stress,external,403
https://weziwezi.com/أنواع-الدهون/,https://weziwezi.com/index.php?title=url/&action=edit&redlink=1,الزهايمر,internal,404
https://weziwezi.com/معلومات-عن-علي-الطنطاوي/,http://kfip.org/sheikh-ali-at-tantawi/,1  ,external,406
https://weziwezi.com/معلومات-عن-توكل-كرمان/,http://wd2016.org/speaker/tawakkol-karman/,2,external,403
https://weziwezi.com/مفهوم-الاقتصاد/,https://www.econlib.org/library/Enc/LawandEconomics.html,Law and Economics,external,403
https://weziwezi.com/مفهوم-الاقتصاد/,http://www.economicsdiscussion.net/economic-planning/what-is-economic-planning/26342,What is Economic Planning?,external,403
