parent_article_url,child_link,child_link_name,link_type,status
https://weziwezi.com/طريقة-عمل-سلطة-الأرز/,https://cookpad.com/jo/%D9%88%D8%B5%D9%81%D8%A7%D8%AA/842799-%F0%9F%8D%9A%D8%B3%D9%84%D8%B7%D8%A9-%D8%B1%D8%B2-%D8%A8%D8%A7%D9%84%D8%AA%D9%88%D9%86%D8%A9-%D9%88%D8%A7%D9%84%D8%AE%D8%B6%D8%A7%D8%B1%F0%9F%8D%9A,https://cookpad.com/jo/%D9%88%D8%B5%D9%81%D8%A7%D8%AA/842799-%F0%9F%8D%9A%D8%B3%D9%84%D8%B7%D8%A9-%D8%B1%D8%B2-%D8%A8%D8%A7%D9%84%D8%AA%D9%88%D9%86%D8%A9-%D9%88%D8%A7%D9%84%D8%AE%D8%B6%D8%A7%D8%B1%F0%9F%8D%9A,external,403
https://weziwezi.com/طريقة-عمل-الجندوفلي/,https://weziwezi.com/index.php?title=%D8%B7%D8%B1%D9%8A%D9%82%D8%A9_%D8%B9%D9%85%D9%84_%D8%A7%D9%84%D8%B3%D8%A8%D9%8A%D8%B7&action=edit&redlink=1,"طريقة عمل السبيط
",internal,404
https://weziwezi.com/طريقة-عمل-الجريش-باللحم/,https://cookpad.com/us/search/bulgur%20with%20meat,1    ,external,403
https://weziwezi.com/طريقة-عمل-الكنافة-بالقشطة/,https://weziwezi.com/index.php?title=%D8%B7%D8%B1%D9%82_%D8%AA%D8%AE%D9%81%D9%8A%D8%B6_%D8%A7%D9%84%D9%83%D9%88%D9%84%D9%8A%D8%B3%D8%AA%D8%B1%D9%88%D9%84_%D9%88%D8%A7%D9%84%D8%AF%D9%87%D9%88%D9%86_%D8%A7%D9%84%D8%AB%D9%84%D8%A7%D8%AB%D9%8A%D8%A9&action=edit&redlink=1,الكوليسترول في الدم,internal,404
https://weziwezi.com/طريقة-عمل-كرات-اللوتس/,http://lotuspantry.com.au/blog/2016/05/27/lotus-chocolate-baobab-bliss-balls/,2,external,404
https://weziwezi.com/طريقة-عمل-عجينة-السكر/,https://blog.udemy.com/how-to-make-sugar-paste/,2,external,403
https://weziwezi.com/طريقة-عمل-صوص-سلطة-السيزر/,http://www.onceuponachef.com/recipes/caesar-salad-dressing.html,1 ,external,403
https://weziwezi.com/طريقة-عمل-سلطة-الأرز/,https://cookpad.com/jo/%D9%88%D8%B5%D9%81%D8%A7%D8%AA/3660702-%D8%B3%D9%84%D8%B7%D8%A9-%D8%A7%D9%84%D8%A7%D8%B1%D8%B2-%D8%A8%D8%A7%D9%84%D8%AA%D9%88%D9%86%D8%A9,https://cookpad.com/jo/%D9%88%D8%B5%D9%81%D8%A7%D8%AA/3660702-%D8%B3%D9%84%D8%B7%D8%A9-%D8%A7%D9%84%D8%A7%D8%B1%D8%B2-%D8%A8%D8%A7%D9%84%D8%AA%D9%88%D9%86%D8%A9,external,403
https://weziwezi.com/طريقة-عمل-الجندوفلي/,https://weziwezi.com/index.php?title=%D8%B7%D8%B1%D9%8A%D9%82%D8%A9_%D8%B9%D9%85%D9%84_%D8%A7%D9%84%D8%A8%D8%A7%D9%8A%D9%84%D8%A7_%D8%A7%D9%84%D8%A5%D8%B3%D8%A8%D8%A7%D9%86%D9%8A%D8%A9&action=edit&redlink=1,طريقة عمل البايلا الإسبانية,internal,404
https://weziwezi.com/طريقة-عمل-الكنافة-بالقشطة/,https://weziwezi.com/index.php?title=%D8%B7%D8%B1%D9%8A%D9%82%D8%A9_%D8%B9%D9%85%D9%84_%D8%A7%D9%84%D9%83%D9%86%D8%A7%D9%81%D8%A9_%D8%A7%D9%84%D9%86%D8%A7%D8%A8%D9%84%D8%B3%D9%8A%D8%A9&action=edit&redlink=1,"طريقة عمل الكنافة النابلسية
",internal,404
https://weziwezi.com/طريقة-عمل-فطاير-دجاج/,http://www.avartsycooking.com/2010/10/nigerian-chicken-pie/,1,external,406
https://weziwezi.com/طريقة-عمل-كيكة-الجبن/,http://www.thekitchn.com/how-to-make-perfect-cheesecake-recipe-cooking-lessons-from-the-kitchen-110760,1,external,403
https://weziwezi.com/طريقة-عمل-عصير-الجرجير/,http://www.rebootwithjoe.com/watercress-wonder-juice-recipe/,1  ,external,403
https://weziwezi.com/طريقة-عمل-الكنافة-بالقشطة/,https://weziwezi.com/index.php?title=%D8%B7%D8%B1%D9%8A%D9%82%D8%A9_%D8%B9%D9%85%D9%84_%D8%A7%D9%84%D9%82%D8%B7%D8%A7%D9%8A%D9%81_%D8%A7%D9%84%D8%B9%D8%B5%D8%A7%D9%81%D9%8A%D8%B1%D9%8A&action=edit&redlink=1,"طريقة عمل القطايف العصافيري
",internal,404
https://weziwezi.com/طريقة-عمل-صوص-الخردل-بالعسل/,http://pinchofyum.com/5-minute-honey-mustard-sauce,1,external,403
https://weziwezi.com/طريقة-عمل-كيكة-الجبن/,https://www.bbcgoodfood.com/recipes/collection/cheesecake,2,external,403
https://weziwezi.com/طريقة-تحضير-سلطة-الناتشوز/,https://cookpad.com/jo/%D9%88%D8%B5%D9%81%D8%A7%D8%AA/1615023-%D8%B3%D9%84%D8%B7%D9%87-%D8%A7%D9%84%D8%A7%D9%81%D9%88%D9%83%D8%A7%D8%AF%D9%88,الافوكادو,external,403
https://weziwezi.com/طريقة-عمل-الكنافة-بالقشطة/,https://weziwezi.com/index.php?title=%D8%B7%D8%B1%D9%8A%D9%82%D8%A9_%D8%B9%D9%85%D9%84_%D8%A7%D9%84%D8%A8%D9%8A%D8%AA%D9%8A_%D9%81%D9%88%D8%B1&action=edit&redlink=1,طريقة عمل البيتي فور,internal,404
https://weziwezi.com/طريقة-ورق-العنب-بدبس-الرمان/,https://cookpad.com/jo/%D9%88%D8%B5%D9%81%D8%A7%D8%AA/510417-%D8%B7%D8%B1%D9%8A%D9%82%D8%A9-%D8%AA%D8%AD%D8%B6%D9%8A%D8%B1-%D8%B5%D9%84%D8%B5%D8%A9-%D8%A7%D9%84%D8%B7%D9%85%D8%A7%D8%B7%D9%85,صلصة الطماطم,external,403
https://weziwezi.com/طريقة-عمل-كوسة-بالبشاميل/,http://www.nestle-family.com/recipes/english/zucchini-b%C3%A9chamel_8540.aspx,1,external,404
https://weziwezi.com/طريقة-عمل-حلوى-بحرينية/,https://whatscookingamerica.net/Sauces_Condiments/CarmelizingSugar.htm,1,external,403
