parent_article_url,child_link,child_link_name,link_type,status
https://weziwezi.com/الاستعمالات-الطبية-لزهرة-شقائق-النعمان/,http://chestnutherbs.com/anemone-medicine-poison-pollen-and-melodrama/,2,external,403
https://weziwezi.com/فوائد-بذور-زيت-البصل/,https://weziwezi.com/index.php?title=%D8%A7%D8%B3%D8%A8%D8%A7%D8%A8-%D8%A7%D9%84%D8%B5%D8%AF%D8%A7%D8%B9-%D8%A7%D9%84%D8%B4%D8%AF%D9%8A%D8%AF/&action=edit&redlink=1,الصداع,internal,404
https://weziwezi.com/فوائد-زيت-الأوكالبتوس/,https://weziwezi.com/index.php?title=search/&action=edit&redlink=1,حب الشباب.,internal,404
https://weziwezi.com/فوائد-الكزبرة-المطحونة/,http://vkool.com/benefits-of-coriander-seeds/,"Benefits Of Coriander Seeds For Skin, Hair & Health8",external,403
https://weziwezi.com/فوائد-زيت-الضرو-للبواسير/,http://www.doctoori.net/symptoms/anal-pain.html,فتحة الشرج,external,403
https://weziwezi.com/فوائد-زيت-الزعتر/,https://weziwezi.com/index.php?title=url/&action=edit&redlink=1,كالسعال ,internal,404
https://weziwezi.com/فوائد-عشبة-المليسة-للتنحيف/,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2927017/,Using Herbal Remedies to Maintain Optimal Weight,external,403
https://weziwezi.com/فوائد-زيت-الزعتر/,https://weziwezi.com/index.php?title=url/&action=edit&redlink=1,والتهاب الشعب الهوائية,internal,404
https://weziwezi.com/فوائد-زيت-الزيتون/,https://www.mayoclinic.org/healthy-lifestyle/nutrition-and-healthy-eating/expert-answers/food-and-nutrition/faq-20058439,"If olive oil is high in fat, why is it considered healthy?",external,403
https://weziwezi.com/فوائد-زيت-الزعتر/,https://weziwezi.com/index.php?title=url/&action=edit&redlink=1,كالتهاب الحلق,internal,404
https://weziwezi.com/فوائد-زيت-الزعتر/,https://weziwezi.com/index.php?title=url/&action=edit&redlink=1,والإنفلونزا,internal,404
https://weziwezi.com/فوائد-زيت-الزعتر/,https://weziwezi.com/index.php?title=url/&action=edit&redlink=1,الجيوب الأنفية,internal,404
https://weziwezi.com/فوائد-زيت-الزعتر/,https://weziwezi.com/index.php?title=url/&action=edit&redlink=1,عسر الهضم,internal,404
https://weziwezi.com/فوائد-زيت-الزعتر/,https://weziwezi.com/index.php?title=url/&action=edit&redlink=1,مرض النقرس.,internal,404
https://weziwezi.com/فوائد-زيت-الزعتر/,https://weziwezi.com/index.php?title=url/&action=edit&redlink=1,يعالج المفاصل من الالتهابات.,internal,404
https://weziwezi.com/فوائد-زيت-الزعتر/,https://weziwezi.com/index.php?title=url/&action=edit&redlink=1,الغثيان وآلام,internal,404
https://weziwezi.com/فوائد-زيت-الزعتر/,https://weziwezi.com/index.php?title=url/&action=edit&redlink=1,علاج نزلات البرد.,internal,404
https://weziwezi.com/فوائد-زيت-الزعتر/,https://weziwezi.com/index.php?title=url/&action=edit&redlink=1,بالصلع,internal,404
https://weziwezi.com/فوائد-زيت-الزعتر/,https://weziwezi.com/index.php?title=url/&action=edit&redlink=1,مشكلة الطفح الجلدي.,internal,404
https://weziwezi.com/فوائد-زيت-الزعتر/,https://weziwezi.com/index.php?title=url/&action=edit&redlink=1,مرض الصدفية.,internal,404
https://weziwezi.com/دورة-حياة-دودة-القز/,http://www.biologydiscussion.com/animals-2/lifecycle-of-silkworm-with-diagram/2655,1 ,external,403
